product_id,field,extracted_text,final_verdict,agreement,n_models,should_be_consensus,offending_text,reason,vote_gpt-5.5-pro
552443,redo_desc_about,"Slither on in to the Discover Deadly Reptile Education Centre. Whether you have a fascination or fear of scaley critters this renowned reptile centre provides “edutainment” at its finest. Enjoy a fun experience with a difference: meet a friendly python, watch dragons being fed, learn about arachnids, listen to the frog chorus, or simply be mesmerised by the floating turtles. Grab a barista-made coffee while exploring the garden where there is a themed nature play including a life-size 3D snakes and ladders game. The centre holds over 40 different species of reptiles, amphibians, arachnids, and birds including a rather spectacular crocodile. Discover Deadly promotes conservation and respect for all native wildlife, it truly is one of Western Australia’s best reptile centres. Learn deadly cool facts about some of the world's most misunderstood critters, and watch how they feed. Two large backdrops provide the perfect place to capture a unique photograph with a python and take a memorable moment home.",CORRECT,1/1,1,,,,CORRECT
552443,redo_desc_itinerary,10:30am & 1:30pm,WRONG_FIELD,1/1,1,redo_desc_other,10:30am & 1:30pm,"These are scheduled talk/feeding times, not a step-by-step itinerary or ordered sequence during the experience.",WRONG_FIELD
552443,redo_desc_other,Open 6 Days 10am - 4pm. Last Entry is 3pm.,CORRECT,1/1,1,,,,CORRECT
552777,redo_desc_about,"An informative cruise along the magnificent Lord Howe Island coastline. Experience the wild beauty of Lord Howe Island on an unforgettable adventure cruise exploring dramatic sea cliffs, remote offshore islands and pristine waters filled with marine life. Home to the world’s southernmost coral reef, the island also supports unique endemic marine species, migratory seabirds, and spectacular coastal scenery. Travel aboard Reef N Beyond as you journey to the stunning Admiralty Islands, with expert commentary from the crew on the island’s fascinating geology, wildlife, and renowned sea birds along the way. This tour offers incredible opportunities for sightseeing, wildlife encounters, and experiencing the remote beauty of Lord Howe from the water.",CORRECT,1/1,1,,,,CORRECT
552777,redo_desc_highlights,"Tall sea cliffs, abundant marine life, that often includes turtles, dolphins, flying fish & large schools of fish. Select the snorkel option if offered for a fish eye view!",CORRECT,1/1,1,,,,CORRECT
552777,redo_desc_duration_text,2 to 2.5,CORRECT,1/1,1,,,,CORRECT
552777,redo_desc_cancellation,Please note: Tours are weather and passenger-number dependent and may be rescheduled to ensure the best possible experience. We recommend booking early in your stay.,CORRECT,1/1,1,,,,CORRECT
552777,redo_min_age,5,CORRECT,1/1,1,,,,CORRECT
552777,redo_group_size,22,CORRECT,1/1,1,,,,CORRECT
552777,redo_meeting_point,Reef N Beyond Eco Tours at The Jetty,CORRECT,1/1,1,,,,CORRECT
552777,redo_booking_check_in,"If you have selected the snorkelling option on one of our tours, could you please drop by the Reef N Beyond Boat Shed for equipment fit out as soon as you arrive.",CORRECT,1/1,1,,,,CORRECT
552777,redo_booking_important_info,"By booking a tour with Reef N Beyond Eco Tours, you agree to follow all laws, rules and directions from our staff relating to interaction with the marine environment. This includes respecting all marine wildlife & disposing of litter or other forms of pollution in the correct manner.",CORRECT,1/1,1,,,,CORRECT
552777,redo_booking_before_arrival,[To finalise your booking please sign this waiver](https://docs.google.com/forms/d/e/1FAIpQLSeQcJQLQXU-9cwyq8vXUi8KAoo5Zr0DC7yGK3X3W8Av1SQeGQ/viewform),CORRECT,1/1,1,,,,CORRECT
552777,redo_booking_contact,"Prior to & upon arrival email is the preferred method of communication.
It is your responsibility to access your booking email address & read all Reef N Beyond tour related emails.
Internet is available on Lord Howe Island. We provide free wifi to Reef N Beyond customers for the duration of their stay.",WRONG_FIELD,1/1,1,redo_booking_inclusions,Internet is available on Lord Howe Island. We provide free wifi to Reef N Beyond customers for the duration of their stay.,This describes an included amenity rather than contact instructions.,WRONG_FIELD
552777,redo_booking_other,Reef N Beyond Eco Tours prides itself on providing you with an innovative eco touring experience.,CORRECT,1/1,1,,,,CORRECT
553424,redo_desc_about,"Start your adventures with SCUBA here! Taking you from zero to hero. Over three days our team will guide you to becoming an underwater superstar and ensure you take the right methods in being safe, confident and ready to continue to improve your diving journey. In a small group with an experienced instructor your will take on the fundamentals of SCUBA and unlock the underwater world.",CORRECT,1/1,1,,,,CORRECT
553424,redo_desc_itinerary,"Day One: Spent at the pool learning the fundamentals of Safety, Equipment, Self Assistance, Buddy Assistance, Buoyancy and Emergency Procedures. Day Two: Two open water training dives! Time to take the plunge in the ocean! Day Three: Enhance your skills with two more training dives focussing on dive planning, navigation and emergency procedures.",CORRECT,1/1,1,,,,CORRECT
553424,redo_min_age,12,CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_what_to_bring,"yourself, a bottle of water to stay hydrated, and a dash of adventurous spirit (and maybe a camera for those unforgettable moments).",CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_inclusions,Transport to the dive site/boat launch is on us!,CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_location,it's a mere 5-minute stroll from our office.,CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_cancellation,check out our cancellation policy.,CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_contact,"If you have any last-minute questions, feel free to reach out.",CORRECT,1/1,1,,,,CORRECT
553424,redo_booking_other,"Please avoid parking in front of the office, as there are time limits in place.
You can find the map below.
![Description of image](https://cdn.filestackcontent.com/n3zh4osRTv6YlarE5ckO)
The excitement is building up, and we can't wait to dive into an unforgettable underwater journey with you at **Daves’ Diving Kaikoura!**
***Here are some important details to ensure you're all set for your scuba adventure:***
**Get ready to make to blow some bubbles!",WRONG_FIELD,1/1,1,redo_booking_location,"Please avoid parking in front of the office, as there are time limits in place.
You can find the map below.",Parking instructions and a map belong under booking location rather than booking other.,WRONG_FIELD
553713,redo_desc_about,"Embark on a scenic e-bike tour to explore the Noosa North Shore Wilderness Trail. This journey includes a picturesque ferry crossing and rides through iconic local landmarks.
Noosaville Library, accessible via Wallace Drive at Noosa Leisure Centre.
- Land Species: Kangaroos, koalas echidnas, possums, and various bird species like glossy black cockatoos and white-bellied sea eagles.
- Marine Life: Explore coastal areas where you might spot reef fish, bottlenose dolphins, and loggerhead turtles.
- Noosa National Park: A short distance from Hastings Street, this park is a great spot to see koalas, wallabies, and more.",WRONG_FIELD,1/1,1,redo_meeting_point,"Noosaville Library, accessible via Wallace Drive at Noosa Leisure Centre.",This is meeting point/location information rather than general descriptive overview prose.,WRONG_FIELD
553713,redo_desc_highlights,"Gympie Terrace: Enjoy a ride along the vibrant Noosa River, offering serene views and a lively atmosphere perfect for outdoor enthusiasts. Experience the local culture with various dining options and outdoor activities.
Noosa Marina and Council Buildings: Glide past these key landmarks as you make your way to the historical Moorindil Street Ferry.
Moorindil Street Ferry: Board the ferry that connects the mainland to Noosa North Shore. This ferry has been a lifeline for the area, evolving from a modest barge to a robust dual-ferry operation crucial for accessing the local natural attractions.
Noosa North Shore Wilderness Trail: Traverse this serene trail, surrounded by the rich biodiversity of the UNESCO Biosphere Reserve. The area is home to over 700 native wildlife species including kangaroos, echidnas, and various bird species.",CORRECT,1/1,1,,,,CORRECT
553713,redo_desc_itinerary,Please arrive by 9:40 AM for a mandatory 20-minute safety briefing. The tour starts promptly at 10:00 AM and takes around two hours.,WRONG_FIELD,1/1,1,redo_desc_check_in,Please arrive by 9:40 AM for a mandatory 20-minute safety briefing. The tour starts promptly at 10:00 AM,"This is arrival/check-in and start-time information, not a sequence of stops or events during the tour.",WRONG_FIELD
553713,redo_desc_duration_text,around two hours,CORRECT,1/1,1,,,,CORRECT
553713,redo_desc_requirements,Children under 16 must be accompanied by an adult. Adult-sized e-bikes are charged at full price. Child options are available.,WRONG_FIELD,1/1,1,redo_desc_other,Adult-sized e-bikes are charged at full price. Child options are available.,These are pricing/general option details rather than participation requirements.,WRONG_FIELD
553713,redo_meeting_point,"Noosaville Library, Noosa Qld",CORRECT,1/1,1,,,,CORRECT
553713,redo_booking_what_to_bring,"wear sunscreen, a hat, sunglasses, and light, breathable clothing for protection.
Bring a water bottle to keep refreshed throughout the ride.",CORRECT,1/1,1,,,,CORRECT
553713,redo_booking_important_info,"This tour explores the stunning Noosa North Shore and will proceed in light showers, adding to the adventure. However, during the wettest months (January to March) or in cases of heavy rainfall, tours may be postponed for safety.",WRONG_FIELD,1/1,1,redo_booking_cancellation,"will proceed in light showers... during the wettest months (January to March) or in cases of heavy rainfall, tours may be postponed for safety","This is a weather/postponement policy, which belongs under booking cancellation.",WRONG_FIELD
553713,redo_booking_before_arrival,"If you're bringing children and need personalised options, please call 0473 635 865 before your tour.",WRONG_FIELD,1/1,1,redo_booking_contact,please call 0473 635 865 before your tour,This is a contact instruction with a phone number rather than a general pre-arrival task.,WRONG_FIELD
553713,redo_booking_other,"Please [check the forecast](https://weather.com/weather/tenday/l/1c5384a666a162b17e6e7d4031d27e5456441a5112a67fe2ea2f9f9b0cc19db8) and come prepared.
Get ready for an unforgettable ride through Noosa’s breathtaking coastal landscapes! 🚴‍♂️🌿🏖️",WRONG_FIELD,1/1,1,redo_booking_before_arrival,Please [check the forecast](https://weather.com/weather/tenday/l/1c5384a666a162b17e6e7d4031d27e5456441a5112a67fe2ea2f9f9b0cc19db8) and come prepared.,"Checking the forecast before the tour is a before-arrival instruction, not miscellaneous booking content.",WRONG_FIELD
553766,redo_desc_about,"An opportunity to get your feet sandy, have a swim/ snorkel, explore beaches only accessible by boat, sail Magnetic Island, relax & enjoy the beautiful & diverse scenery.",CORRECT,1/1,1,,,,CORRECT
